,text,label
46796,그래요 다행이네요 이른 아침에 식사가 되는 곳이 흔치 않아서요,3
46797,네 얼른 오셔서 맛있는 식사 드셔 보세요,3
46798,네 몇 시까지 영업하시는지요 저녁에도 식사 가능한가요,3
46799,식구들이 게장을 좋아해서 식사하러 가려고요,3
46800,네 거기 식사 예약을 했는데요 확인차 연락 드렸습니다,3
46801,네 저희가 가덕도에 여행을 가는데요 식사 예약 좀 하려고요,3
46802,10월 30일날 저녁 식사를 하게 될 거 같아요,3
46803,그래요 그럼 해물 백숙 하나만 할게요 결제는 식사하고 드려도 되나요,3
46804,안녕하세요 지금 식사가 가능한가요,3
46805,네 지금 오시면 식사 가능하십니다,3
46806,네 그때 오시면 식사 하실 수 있으십니다,3
46807,30분이시면 널널하게 식사하실 수 있으세요,3
46808, 예약 접수가 되면 선불 개념으로 식사비를 입금해 주셔야 합니다,3
46809, 얼핏 들으니 음료랑 식사 가능한 시간대가 다르다던데요,3
46810, 네 맞습니다 혹시 식사를 원하시는 건가요,3
46811, 저희가 화암동굴에 먼저 들렀다가 식사하러 갈 거라서요,3
46812, 네 즐거운 식사 시간 되시길 바랍니다 감사합니다,3
46813, 근데 제 친구는 일요일에 식사한 적이 있다고 우겨서요,3
46814, 저희 가족이 식사 하러 가려는데요,3
46815, 저희는 전혀 상관없습니다 편하게 식사하시면 됩니다,3
46816, 조심히 오셔서 편하게 식사하셔요 감사합니다,3
46817, 식사 예약 하시려는 건가요,3
46818, 혹시 식사 하려면 무조건 예약 해야 하나요,3
46819, 시간 맞춰 식사 준비해 드릴게요 감사합니다,3
46820, 거기 #@기타# 식사 비용 궁금해서요,3
46821, 저희가 좀 식사를 일찍하고 싶어서 그러거든요,3
46822, 오전에 10시쯤 가면 식사가 가능할지 궁금합니다,3
46823, 네 저 어제 식사하러 갔는데 문이 닫혀있어서요,3
46824, 네 얼른 오셔서 맛있게 식사하세요 감사합니다,3
46825, 감사합니다 덕분에 식사 맛있게 하겠네요,3
46826, 저희가 내일 회식 개념으로 식사하려는데요,3
46827, 네 즐거운 식사 시간 되시길 바랍니다,3
46828, 네 저희 체크 인 해놓고 식사 할까 하는데요,3
46829, 아침 식사가 몇 시까지 가능한거죠,3
46830, 네 저희가 지금 식사 하러 가려고 하는데요,3
46831, 네 저희 저녁에 식사하러 가보려는데요,3
46832, 네 저희가 부모님 모시고 식사 하러 갈건데요,3
46833, 그럼 식사 메뉴는 다 7천 원이란 말씀이죠,3
46834, 네 저희 가족 4명 식사하러 갈까 하는데요,3
46835, 저희가 애들이 좀 많은데 식사하러 가도 될까요,3
46836, 네 식사 맛있게 하시고 좋은 하루 되세요,3
46837, 덕분에 부모님 모시고 좋은 식사 하겠네요 감사합니다,3
46838, 네 즐거운 식사하시길 바랍니다 상담원 #@이름#이었습니다,3
46839, 네 즐거운 식사하시고 좋은 하루 되세요,3
46840, 네 만족하실 식사 준비해 드리겠습니다,3
46841, 네 즐거운 식사 하시길 바라요 상담원 #@이름#이었습니다,3
46842, 진짜네 식사만 하는거니까 애들 가도 되는거죠,3
46843, 그런 건가요 가족들 다 같이 식사하긴 힘들겠네요,3
46844, 저희 그 레일바이크 타고 바로 식사하려구요,3
46845, 네 맞습니다 대신 오전 식사로는 불가하니 참고해 주세요,3
46846, 맵지 않고 좀 심심하게 드실 만한 식사 있을까요,3
46847, 만족하실 식사를 제공하도록 노력하겠습니다,3
46848, 죄송한데 저희 식사 메뉴 좀 추천 부탁드리려구요,3
46849, 혹시 그럼 디너는 몇 시부터 식사 가능한가요,3
46850,식사 메뉴도 있나요,3
46851,다른 식사 메뉴도 있나요,3
46852,식사 메뉴는 준비되어 있지 않습니다,3
46853,점심 식사에 대해 여쭈어볼 게 있는데요,3
46854,30일날 점심에 식사 예약하려고 합니다,3
46855,언제 식사하실 건가요,3
46856,아니에요 덕분에 저녁 식사가 기대되네요 감사합니다,3
46857,점심 식사 메뉴는 소금구이 한 가지인가요,3
46858,12시부터 오후 4시까지 식사 가능하세요,3
46859,아니에요 메뉴 정했어요 덕분에 맛있는 식사가 되겠네요,3
46860,스시 메뉴 말고 다른 식사 메뉴도 있나요,3
46861,한상차림이 죽과 샐러드 보쌈 나물과 식사가 제공되는데요,3
46862,식사 메뉴는 어떤 게 맛있나요,3
46863,맛있는 식사 되세요 상담사 #@이름#이었습니다 감사합니다,3
46864,점심 특선 코스는 몇 시까지 가야 식사 가능한가요,3
46865,고기 구이 말고 점심에 식사 메뉴도 있나요,3
46866,4월 3일이요 벚꽃 구경 일정 때문에 11시 30분 식사 가능한가요,3
46867,자세히 알려 주셔서 감사합니다 식사가 기대되네요,3
46868,국채보상운동 기념공원 일정 다음에 식사할 곳을 찾는 중인데요,3
46869,일정에 식사하실 식당 안내 도와드릴까요,3
46870,찜갈비가 궁금하긴 한데 1인분 식사도 가능한 곳인가요,3
46871,1인분 2만 원이고 1인 식사도 가능한 곳입니다,3
46872,맞아요 체크아웃하고 돌아가기 전에 식사할 거예요,3
46873,금요일 오후 7시 넘어 호텔 도착인데요 몇 시까지 식사 가능한가요,3
46874,고기와 식사 오더 마감 시간은 9시까지이고요 정식은 8시 마감입니다,3
46875,9시 이전에 가면 고기와 식사는 주문할 수 있군요,3
46876,네 호텔에서 추천 받은 곳인데 식사 못 할까봐 걱정 했었네요,3
46877,한우 꽃등심 새우살은 미리 말씀 해 주셔야 식사 가능하세요,3
46878,벌써 기대가 되는데요 체크인 하고 7시 30분에 식사 갈게요,3
46879,#@소속#은 저녁식사 시간이 몇 시까지 가능한가요,3
46880,체크 인이 늦어서 식사를 못 하는 줄 알았는데 가능하군요,3
46881,최선을 다해 준비하겠습니다 맛있는 식사 되시길 바랍니다,3
46882,식사가 될 만한 요리도 있나요,3
46883,이른 점심으로 호텔 내에서 간단한 식사 가능한가요,3
46884,체크 인 전인데 프론트에 가방 맡기고 식사해도 될까요,3
46885,잘됐네요 사파리까지 보고 나와서 바로 식사 할 수 있겠네요,3
46886,식사 메뉴는 어떤 게 있나요,3
46887,아니요 덕분에 #@소속#에서 식사까지 제대로 이용할 수 있겠어요,3
46888,주꾸미 뿐만 아니라 칼국수 보쌈 곤드레밥도 2층에서 식사 가능하세요,3
46889,그럼 잠깐 가서 식사만 하고 와도 되겠네요,3
46890,네 덕분에 캠핑 와서 맛있는 식사할 수 있겠네요 감사합니다,3
46891,식당에서 어떤 걸 먹어야 맛있게 식사 할 수 있나요,3
46892,맛있는 식사 되세요 상담사 #@이름#이었습니다,3
46893,내일 점심식사를 하려고 하는데 몇 시 오픈인가요,3
46894,네 명이서 식사를 하려고 하는데 메뉴는 뭔가요,3
46895,식사로 잔치국수 수육이 있고 안주로 닭발 보쌈을 많이 드세요,3
46896,29000원에 냉채와 깐풍기 등 요리 6가지와 식사 코스가 있습니다,3
46897, #@소속# 1층 #@소속#에서 식사 가능하세요,3
46898,어떤 종류의 식사가 가능한가요,3
46899,라운딩 후 #@소속#에서 식사할 수 있는 곳이 있을까요,3
46900,고객님 한식에 어떤 식사 메뉴를 원하시나요,3
46901,#@주소#이요 몇 시까지 식사 가능한가요,3
46902,오전 10시부터 오후 10시까지 식사 가능하세요,3
46903,전복왕갈비탕도 식사 메뉴로 좋습니다,3
46904,감사합니다 덕분에 편히 리조트 밖에 안 나가고 편히 식사하겠네요,3
46905,한우 특수모둠이 대표 메뉴입니다 다른 식사 메뉴들도 있고요,3
46906,상담사님도 식사 맛있게 하세요,3
46907,런치 식사 시간이 궁금한데요,3
46908,아닙니다 덕분에 저녁 식사 맛있게 하겠네요 감사합니다,3
46909,지금 가는 중인데 혹시 예약 해야 식사가 가능한가요,3
46910,식사 시간이 조금 지나서 괜찮습니다,3
46911,그렇습니다 식사 메뉴와 와인 양주도 준비되어 있습니다,3
46912,주말 여행으로 토요일 점심 식사 예약을 하고 싶어요,3
46913,#@주소#로 가족 여행을 가는데 식사 예약을 하고 싶어요,3
46914,친구들과 여행을 가게 되어서 식사 예약을 하려고 해요,3
46915,식사하고 선암사를 둘러볼 수 있겠네요,3
46916,즐거운 시간 보내시고 맛있는 식사 드시러 오세요 감사합니다,3
46917,식사 하시기 전후로 충분히 관람 하실 수 있을 거예요,3
46918,알겠습니다 이른 저녁식사를 할 수 있겠네요,3
46919,순천에 여행 와서 지금 박람회장인데 거기 오늘 저녁식사 가능한가요,3
46920,오늘 저녁에 네 분 식사 가능하세요,3
46921,관람 잘 하시고 오셔서 맛있는 식사 드시고 가세요,3
46922,식사류는 어떤 메뉴를 추천해 주시겠어요,3
46923,맛있는 식사하시고 즐거운 여행 되세요 상담사 #@이름#였습니다,3
46924,맛있는 식사하시고 즐거운 시간 되세요 상담사 #@이름#였습니다,3
46925,맛있는 식사 추천해 주셔서 감사합니다 엄마가 좋아하실 거 같아요,3
46926,맛있는 식사하시고 어머님과 즐거운 시간 되세요 감사합니다,3
46927,네 개별실 예약해서 조용히 식사를 해 봐야겠어요,3
46928,식사 예약을 하려고 하는데요,3
46929,식사 예약을 하려고 하는데요,3
46930,반가워요 남원 여행 중 식사 예약을 하려고 하는데요,3
46931, 남원 여행 중 식사 예약을 하려고 하는데요,3
46932,건강한 식사가 필요하시면 #@소속#를 추천드립니다,3
46933,가족과 함께 속이 편안한 식사를 하실 수 있습니다,3
46934,매우 저렴하고 푸짐하게 식사를 해결할 수 있겠네요,3
46935,안녕하세요 이번 남원 여행 기간 중 식사 예약을 하려고 하는데요,3
46936,저희가 한 끼 식사로 최고 보양식인 산채비빔밥이 있고요,3
46937,이번 남원 여행 기간 중 식사예약을 하려고 하는데요,3
46938,반가워요 남원 여행 중 식사 예약을 하려고 하는데요,3
46939,이번 남원 여행 기간 중 식사 예약을 하려고 하는데요,3
46940,반가워요 남원 여행 중 식사 예약을 하려고 하는데요,3
46941,요즘 날씨가 좋아서 혹시 식사를 외부에서 할 수 있는 좌석이 있나요,3
46942,남원 여행 중 식사 예약을 하려고 하는데요,3
46943,남원 여행 중 식사 예약을 하려고 하는데요,3
46944,안녕하세요 식사 예약을 하려고 하는데요,3
46945,반가워요 남원 여행 중 식사 예약을 하려고 하는데요,3
46946,식사 예약을 하려고 하는데요,3
46947,식사 예약을 하려고 하는데요,3
46948,목요일 저녁에 식사하려고 하거든요,3
46949,안녕하세요 식사 예약을 하려고 하는데요,3
46950,식사 예약을 하려고 하는데요,3
46951,이번 남원 여행 기간 중 식사 예약을 하려고 하는데요,3
46952,남원 여행 중 식사 예약을 하려고 하는데요,3
46953,반가워요 남원 여행 중 식사 예약을 하려고 하는데요,3
46954,예 식사 맛있게 하세요,3
46955,예 식사 맛있게 하세요,3
46956,예 식사 맛있게 하세요,3
46957,예 식사 맛있게 하세요,3
46958,네 저희는 현재 점심 식사에 대한 부분을 지원하고 있구요,3
46959,최소 일미터 이상 두고 떨어져 앉아서 식사 하도록 합니다,3
46960,아니요 없습니다 식사하세요,3
46961,좌석 차이라던가 식사 차이라던가 이런거요,3
46962,아침 식사로 레스토랑과 알라카르트 중에 고르라던데,3
46963,상품 옵션 중에 아침식사 말씀하시는 게 맞나요,3
46964,그리고 정찬 식사때 드레스 코드가 있다던데요,3
46965,표준 세척은 일반적인 식사 후에 한 시간 이내 세척할 때 사용하시는 거고요,3
46966,크루즈에서 식사는 어떻게 되나요,3
46967,크루즈에서의 식사는 뷔페와 #@기타#식당으로 나눠집니다,3
46968,강력 세척은 식사 후 두 시간 이내일 때 불림은 두 시간 이상 지난 경우에 쓰시면 좋습니다,3
46969,그렇지 않습니다 고객님들의 편안하고 즐거운 식사를 위해 노력하고 있습니다,3
46970,네 감사합니다 고객님 즐거운 식사되세요,3
46971,아닙니다 고객님 해당 제품은 식사와 관계없이 복용하실 수 있습니다,3
46972,#@상품#은 식사랑 상관 있나요,3
46973,네 고객님 #@상품#은 꼭 식사 중 음식과 함께 섭취해야 하는 제품입니다,3
46974,어떤 식사를 하실지 선내 프로그램을 이용하실지를 결정하시면 됩니다,3
46975,이 경우 지금 시간으로 부터 몇 시간 후에 식사를 할 예정인지를 봐주세요,3
46976,네 제가 위장이 좀 약한 편인데 #@상품# 설명서에는 식사 상관 없다 그래서요,3
46977,하지만 민감한 위장을 가진 분들께는 식사 후 섭취를 권장하고 있습니다,3
46978,저희가 식사중이라서 급하신거 아니면 나중에 다시 전화하실 수 있으세요,3
46979,감사합니다 식사 맛있게 하시고 즐거운 하루 보내세요,3
46980,아니요 식사는 제공하지 않습니다,3
46981,간단한 식사는 담임선생님 허락하에 최대 15분 정도 시간은 돼요,3
46982,그렇습니다 각 70분간 식사 시간이 있습니다,3
46983,그럼 당근에 당근 회장님이랑 식사권 올려봐 연락 오지 않을까,3
46984,누구신데 제 의사 없이 제 식사권을 올리시는 거죠?,3
46985,키키 제가 식사해드릴게요 회장님.,3
46986,대신 식사는 사 주셔야 돼요 식사권 사느라 돈 다 썼어여;,3
46987,언니야 오늘 점심 식사는 맛난 거 먹었음? 키키,3
46988,처형 형님이 처형 식사 못한다고 저한테 하소연 하네요,3
46989,오늘 식사 메뉴는 어떤 거였어,3
46990,오빠야 오늘 식사 했나?,3
46991,오늘 식사는 언제 했어?,3
46992,아 진짜? ㅜㅜ 식사는 거의 안 한다고 하던데 맞나?,3
46993,그냥 식사권이나 주지 말이야 키키,3
46994,찾아보니까 거기에 식사권도 주네,3
46995,쌤들 점심 식사하셨어용?,3
46996,점심 식사도 아직 못 정했는데 야식이라니...,3
46997,식사로도 손색없잖아요,3
46998,햄버거는 식사로 먹으려면 좀 부족하지 않나요 ㅠㅠ?,3
46999,오늘 아침 식사는 했나요? 키키,3
47000,안 그래도 식사가 제일 문제야,3
47001,오늘 점심식사 우리 도시락 배달 시켜 먹읍시다...! 키키,3
47002,보통은 저녁 식사를 대접하지~,3
47003,같이 식사하고 용돈 드리고,3
47004,그럼 너는 레이에게 밀웜을 주고 밀웜의 식사도 챙겨주는 거야?,3
47005,식사랑 디저트 한방에 해결 가능이네요 대박,3
47006,키키 그러게요 키키 규칙적인 식사를 하는 곳이 군대라서 변비 없는 줄...,3
47007,세탁하는 것도 불편하고 식사할 때도 불편하고 청소도 불편하지 ㅠㅠ,3
47008,다들 밖에서 식사하시고 오셔?,3
47009,점심 식사를 못해서 배고파여,3
47010,쌤들 식사하셨어여?,3
47011,카페에서 식사하시는 분들이 많이 늘었나 봐요 하하,3
47012,브런치 카페도 늘어나서 식사까지 해결돼서 좋아여,3
47013,식사 해결하는 부분에서는 확실히 좋네요 키키,3
47014,식사 하셨음꺼?,3
47015,그니깐 키키 식사 대용으로 먹어볼까,3
47016,호텔에서 식사하는 건 어때? 해운대 쪽에 비싼 곳에서!,3
47017,식사 시간만 빼고는 여유 있나요~?,3
47018,디저트가 아니라 거의 식사 급이던데,3
47019,맞아여 하하 손님 입장에서는 결혼식은 식사하러 가는 거라 식장 규모나 장식 따위 눈에 안 들어옴,3
47020,나도 거의 매일 저녁 식사 때 일상이야 키키,3
47021,언니한테 페타 걸어서 세워놓고 식사하지 키키,3
47022,얼마 전엔 막 훈련하는데 식사가 김치랑 밥만 줬다고 기사 나왔더라! ㅜㅜ,3
47023,"고기는 다 맛있죠 키키 식사로도 좋고, 안주로도 좋고~",3
47024,밥 안 먹으면 식사 아닌 거 같으니까 밥은 꼭 먹어야합니다 하하,3
47025,토욜인데 오늘 점심 식사 어뜨케 하징,3
47026,누나 식사는 했어요? 하하,3
47027,언니야 오늘 아침 식사는 했오? 키키,3
47028,오빠 저녁 식사는 하셨어요?,3
47029,아 배불러 다들 식사는 하셨습니까,3
47030,야 이번에 20대 장애인한테 억지로 음식 먹이게 해서 질식사시킨 복지사 얘기 들었냐,3
47031,인천에 장애인 보호 센터에서 근무하는 복지사 2명이 자폐증 있는 피해자한테 강제로 음식물 먹이다가 질식사시켰다던데,3
47032,야외는 장소 섭외부터 식사랑 이런 거 다 어케 케어 함?,3
47033,그래야 아무래도 부모님들이 편하게 식사를 할 수 있으니 시설을 좋게 만들어 둔 게 아닐까요? 하하,3
47034,차에서 트렁크 열어 놓고 막... 식사를 하지를 않나...,3
47035,식사도 신경 써야지... ㅜㅜ,3
47036,맞어 식사는 그냥 보고 밖에서 할까 싶어,3
47037,육아하면서 내 식사는 못 챙기니 허겁지겁 아무거나 먹어서 더 찌는 거 같아 ㅠ,3
47038,점심 식사 후 디저트는 필수지요!,3
47039,녀보는 식사 잘 하고 있어용?,3
47040,식사 후 산책이 최고로 좋은 스포츠 같아요!,3
47041,그러게 근데 단둘이 밥 먹는데 한 명이 식사 끝나면 나머지 한명 민망해지긴 함,3
47042,식사 할 때 넘 불안한디,3
47043,오빠야 식사했나 하하,3
47044,니는 저녁식사 했나?,3
47045,식사 메뉴 뭐였어?,3
47046,니는 식사 메뉴 뭐야?,3
47047,오늘 식사 메뉴가 어떻게 돼?,3
47048,형 저녁식사 메뉴가 어떻게 돼 ?,3
47049,니는 저녁식사 메뉴 뭐야?,3
47050,난 아직 식사 못했으,3
47051,원래 저녁식사 늦게 하나?,3
47052,오빠 저녁 식사 했어요? 키키,3
47053,우리나라는 디저트보다는 식사류가 더 발달한 듯,3
47054,그죵 식사류는 진짜 기상천외한 것도 많은데 디저트는 카페마다 비슷해서 ㅠ,3
47055,제가 배가 고프온데 식사를 하사해주실 수 있사옵니까 이러고 하하,3
47056,식사는 제한이 없나?,3
47057,식사 50 식장 49 아닐까...?,3
47058,그러게 사실상 식사가 더 위험한 거자나 코로나 때문이면,3
47059,핫초코 비 오는 날 식사 전에 마시기 좋은 음료에요.,3
47060,아아... ㅜㅜ 눈물 젖은 식사였겠네요 ㅜㅜ,3
47061,아이 배불러 다들 점심식사 맛나게 했나용,3
47062,식장대여비 보다 식대보증 때문에 미참석한 하객들 식사까지 거의 1천만 원 손해 본다 그러네 ㅠㅠ,3
47063,나는 같이 살고 있는데도 동생이랑 같이 있는 톡방에 매일 식사 드셨냐고 여쭤보고 한다,3
47064,아니야 요즘 자유시간도 많이 주고 식사도 자유롭게 하는 곳도 많이 있는 거 같더라!,3
47065,엉 비타민을 식사 중간에 먹는 게 젤 좋대,3
47066,나도 배달 없으면 식사 불가 키키,3
47067,음 식사로 닭발은 난 별론데,3
47068,지금쯤이면 식사 중이겠구먼,3
47069,식사 준비하는 거 싫다,3
47070,응 오늘! 제보한 사람이 같은 식당에서 식사 하고 있었나 봐,3
47071,키키 식사 때문인가? 키키,3
47072,"아버지는 직장 생활하면서 항상 외식이 식사였으니까 안 좋아하시고, 엄마랑 둘이만 자주 나가서 먹어. 하하",3
47073,아 졸려 식사는 했어?,3
47074,여러분 다들 식사 하셨어?,3
47075,식사는 어떤 걸 한 상태니?,3
47076,식사는 하셨어? 하긴 시간이 늦었네,3
47077,얘들아 식사 하셨어?,3
47078,네 몇 번 식사 같이 했어요 키키,3
47079,아 완전 배부름 오늘 식사 뭐 하셨음? 키키,3
47080,바지락 넣고 면 넣어 그리고 간장 살짝! 면 익을 때 까지 끓이다가 파랑 야채 넣으면 한 끼 식사 완성~,3
47081,점심 식사 메뉴 골랐나?,3
47082,나는 집에 있는 걸로 식사 때울까 해~,3
47083,좋은 식사가 될 듯,3
47084,다 같이 먹을 때 식사나 제대로 하지!,3
47085,다 같이 식사할 때 밥 안 먹고 배달 시키면 이제 벌금 내라!,3
47086,인스타에 보면 균형 잡힌 음식으로 한 끼 식사하고 사진까지 올려서 인증하는데 대단하더라,3
47087,그냥 제때 식사하고 야식이라도 줄이는 걸로,3
47088,샀지 하하 다들 식사했어?,3
47089,부모님과 식사하면 좋겠다 ㅜㅜ 부러워 화목한 가족,3
47090,아이돌들은 오히려 규칙적인 식사랑 생활을 해서 살이 찌는 갑다 키키,3
47091,오빠는 식사 메뉴 고를 때 기준이 있어요?,3
47092,아 ㅜㅜ 그럼 식사는 어떻게 해결하는 편이야? ㅠㅠ,3
47093,식사는 뭐 했노? 키키,3
47094,언니 점심 식사는 하셨어요? 키키,3
47095,오늘 점심 식사는 뭐했어? 키키,3
47096,가족들이랑 식사 했지,3
47097,식사 시간엔 무도 이만 잡임.,3
47098,아까 저녁 식사 제대로 안 했어?,3
47099,저녁 식사 이제 제대로 챙겨 먹어!,3
47100,야식이 별로라지만 식사 제대로 하면서 가끔 먹어주면 꿀맛이지~,3
47101,식사 제대로 안 하고 배달 위주면 곤란하지!,3
47102,야식도 저녁 식사에 일부라 생각하고 먹자 키키,3
47103,다들 식사 하셨슴까?,3
47104,맞다 키키 식사를 거의 배달로 때움 키키,3
47105,키키 그러게 키키 식사 방금 끝냈더니 잠이 올라 그래 키키,3
47106,식사를 잘 챙겨야지,3
47107,여러 명이면 식사 공간 널찍한 곳이 좋지 않나,3
47108,아... 내가 좀 탄수화물 위주로 식사하긴 함,3
47109,식사를 제때 챙겨 먹어야 하는데... 키키,3
47110,식사 뭐 했어?,3
47111,오늘 저녁 식사 제육덮밥 먹었다 키키,3
47112,회사 근처에서 동료들이랑 같이 저녁 식사하고 집 왔다 하하,3
47113,오 저녁 식사 맛있게 하셔요 키키,3
47114,오늘 식사는 다 챙겨 먹었어?,3
47115,김치찌개 나왔어 키키 너는 저녁식사 했어?,3
47116,오늘 식사 뭐 나왔노? 키키,3
47117,너는 식사 메뉴 뭐였는데?,3
47118,99명 식사도 못하게 하는 거?,3
47119,너희 아침에 식사하고 나오나? 아니면 그냥 거르나?,3
47120,점심 식사하셨나여 하하,3
47121,다들 식사 하셨지예?,3
47122,저녁 식사 메뉴 추천 좀~,3
47123,점심 식사로 토마토 파스타 좋지 맛있겠다,3
47124,점심 식사 메뉴가 부실 했는지 먹는 얘기하니 몹시 배고프구만 ㅜㅜ,3
47125,직장 생활 업무 중에 식사만 챙겨줘도 돈을 많이 아낄텐데 ㅜㅜ,3
47126,*이 이제 퇴근했겠네 식사는 ?,3
47127,아직 식사 안하셨지예? 하하,3
47128,키키 그래가꾸 식사가 되는교...,3
47129,다들 저녁 식사 했니? 하하,3
47130,다들 저녁 식사 했닝 하하,3
47131,식사도 못하고 ㅠㅠ,3
47132,감옥에 있는 사람들한테나 그런 식사 주지... 화난다,3
47133,그래도 식사는 제 시간에 잘 챙겨 먹어야 한다 ㅜㅜ,3
47134,요즘 결혼식은 식사도 안하고 그냥 오제?,3
47135,키키 나는 결혼식 가서 전부 식사했어,3
47136,키키 식사 안 하고 가는 분들이 많으니까 선물도 많이 준비해두더라,3
47137,식사도 제대로 못하는데... 너무 돈 아까울 것 같다,3
47138,아침 식사 했냐?,3
47139,다들 식사 하셨나예 하하,3
47140,안녕 다들 식사하셨나여 하하,3
47141,잘 있었는가 아직 저녁 식사 안하셨지예?,3
47142,*아 점심 식사는 했어? 키키,3
47143,오늘 점심 식사는 맛있게 했어? 키키,3
47144,아침 식사는 했나? 키키,3
47145,그러게 삼각김밥 가지고 식사가 돼?,3
47146,안녕 다들 식사 하셨나예?,3
47147,아침 식사 하셨나여?,3
47148,아직 아침 식사 안했어요,3
47149,빨리 아침 식사 하세요,3
47150,안녕하세유 다들 식사 하셨나영 시간이 늦었슈,3
47151,형님 오랜만입니다~ 형님 식사 하셨어요?,3
47152,엥 너네 왜 우리집 저녁식사 안 왔냐?,3
47153,엥 왜 초대 안 해줬냐 저녁식사 만찬에?,3
47154,아침 식사는 했어? 키키,3
47155,안녕하세요 다들 아침 식사 하셨나예 하하,3
47156,그래서 저녁 식사가 대부분 조용 ㅜㅜ,3
47157,니는 아침 식사 잘 챙겨먹나?,3
47158,나도 아침 식사는 잘 안 먹게 되더라 키키,3
47159,그럼 하루에 식사 2번 하시는 거에요?,3
47160,그 대신 이제 점심 식사랑 저녁 식사를 거하게... 키키,3
47161,그냥 간단한 식사 정도?,3
47162,아까 저녁 식사 한지 얼마 됐다고 또 배가 고프지 ㅠㅠ,3
47163,어제 저녁 식사로 중식 시켜 먹었는데 맛있더라,3
47164,오늘 다들 저녁 식사는 뭘루?,3
47165,아직 아침 식사 안했져?,3
47166,아옹 식사는 하셨나요 다들,3
47167,식사 했냐고 물어보셨잖아요 외식했다 난,3
47168,막 식장에서 식사가 안 되는데도 뷔페 비용은 다 받고 답례품 비용도 엄청 바가지 씌우고...,3
47169,간식이지 야식이라니 그건 식사가 아냐,3
47170,점심 식사 맛있게 했닝 키키,3
47171,다들 식사 하셨나여,3
47172,어제 식사는 잘했냐?,3
47173,어 이거 가격도 싸고 하루 한 끼 대용 식사로 좋아,3
47174,다들 저녁 식사 하셨나여 하하,3
47175,다들 식사 맛있게 했닝 하하,3
47176,다들 저녁 식사 하셨나여,3
47177,다들 저녁 식사 맛있었나여?,3
47178,다들 식사 하셨나여 하하,3
47179,다들 점심 식사 했어?,3
47180,오 다들 식사 했구나 키키,3
47181,다들 아침 식사 하는 편?,3
47182,다들 저녁 식사 했어?,3
47183,다들 아침 식사는?,3
47184,다들 아침 식사 했나여?,3
47185,점심 식사 했어?,3
47186,다들 아침 식사 했니?,3
47187,하이요 다들 식사 하셨음요?,3
47188,다들 식사 하셨음요 ?,3
47189,하이요 다들 식사 하셨음요?,3
47190,우리 엄마는 목사님이신데 아빠는 반주 없이 식사 못하시고 난 담배 없이 못살지,3
47191,하이요 다들 식사 하셨음요?,3
47192,어휴 형님 식사는 하셨는지요,3
47193,다들 아침 식사 했어?,3
47194,나는 그냥 ns포대유청이라고 제일 싼거 먹어 쉐이크 보다는 식사 할려고 노력중이야 키키,3
47195,다들 점심 식사는 했지?,3
47196,다들 점심 식사 했나유 하하,3
47197,저녁 식사 하신분,3
47198,저녁 식사 아직 안 먹었지?,3
47199,저녁 식사 몇시야?,3
47200,난 좀 있다 식사 해야 행!,3
47201,식사를 안 했더니 급 출출...,3
47202,아침 식사 했나여?  하하,3
47203,나는 식사 양을 줄여야겠어,3
47204,식사 거르고 살 빼면 요요 현상 온다,3
47205,나는 식사를 안 하면 어지러워,3
47206,부모님이 오붓하게 식사하는 것도 좋겠다,3
47207,그렇다기 보다는 외근비라 그래서 식사비 정도 주더라고 키키,3
47208,간단하게 식사 대용 추천 좀 ㅠ,3
47209,어떻게 다들 식사는 하셨나요,3
47210,다들 식사 하셨나요,3
47211,아옹 배고파 다들 저녁 식사 하셨나용,3
47212,식사하셨냐고 물어보는 게 언짢아 ?,3
47213,맞아요 고기도 맛있고 식사류도 맛있어요,3
47214,아주버님 식사하세요 하하,3
47215,계란 아침 식사용인데 ㅠㅠ,3
47216,저녁 식사 했나여,3
47217,식사 했죠 하하,3
47218,아침 식사 하시는 분,3
47219,저녁 식사했지?,3
47220,식사하고 바로 누우면 안 댕!,3
47221,식사 후 1시간은 앉아 있어야 해 키키,3
47222,다들 안 먹고 굶고 **은 일주일에 2일만 식사해,3
47223,식사 하신 건가요?,3
47224,그러면 딱 한끼 식사용으로 좋겠다!,3
47225,ㅠㅠ 너는 식사 안 했어?,3
47226,매일 같은 식사 지겨워 ㅠㅠ,3
47227,매일 다른 식사와 영양 갖추는 게 쉽지 않아,3
47228,다들 점심 식사했이,3
47229,다들 저녁 식사했어?,3
47230,식사 하셨나용 다들,3
47231,아직 점심 식사는 안 했지?,3
47232,점심 식사 하셨나용,3
47233,아침 식사하신 분 하하,3
47234,아침 식사 하셨나요,3
47235,**이는 너무나 식사 잘함 키키,3
47236,다들 저녁 식사 하셨나용 하하,3
47237,다들 식사는 하셨나용,3
47238,다들 식사는 하셨슴까,3
47239,식사도 자주 거르고 그래서 위가 아픈가 봐,3
47240,다들 저녁 식사 하셨어 ?,3
47241,하이하이 다들 식사 하심 ?,3
47242,응응 이제 퇴근해서 저녁식사는 아직 ...,3
47243,점심 식사하신 분~,3
47244,그래서 가족들끼리 식사하는 시간도 많이 가져야 하는 것 같아요,3
47245,원래 다이어트의 뜻이 체중 감량을 위해 식사를 제한한다는 뜻이잖어,3
47246,응 진천에서 같이 식사하고 초평에서 하루 자고 가면 되겠네,3
